pooled,,0to14,zscore,2017-16,0.68
pooled,,0to14,zscore,2017-17,1.01
pooled,,0to14,zscore,2017-18,1.86
pooled,,0to14,zscore,2017-19,-1.06
pooled,,0to14,zscore,2017-20,0.2
pooled,,0to14,zscore,2017-21,-0.77
pooled,,0to14,zscore,2017-22,0.21
pooled,,0to14,zscore,2017-23,1.4
pooled,,0to14,zscore,2017-24,2.65
pooled,,0to14,zscore,2017-25,-0.71
pooled,,0to14,zscore,2017-26,1.27
pooled,,0to14,zscore,2017-27,1.1
pooled,,0to14,zscore,2017-28,-0.41
pooled,,0to14,zscore,2017-29,0.79
pooled,,0to14,zscore,2017-30,-0.12
pooled,,0to14,zscore,2017-31,-0.58
pooled,,0to14,zscore,2017-32,-0.67
pooled,,0to14,zscore,2017-33,0.49
pooled,,0to14,zscore,2017-34,-1.56
pooled,,0to14,zscore,2017-35,0.37
pooled,,0to14,zscore,2017-36,-1.55
pooled,,0to14,zscore,2017-37,-0.87
pooled,,0to14,zscore,2017-38,0.35
pooled,,0to14,zscore,2017-39,-0.2
pooled,,0to14,zscore,2017-40,0.09
pooled,,0to14,zscore,2017-41,-0.32
pooled,,0to14,zscore,2017-42,0.02
pooled,,0to14,zscore,2017-43,0.35
pooled,,0to14,zscore,2017-44,-1.28
pooled,,0to14,zscore,2017-45,-0.56
pooled,,0to14,zscore,2017-46,1.08
pooled,,0to14,zscore,2017-47,1.77
pooled,,0to14,zscore,2017-48,-1.23
pooled,,0to14,zscore,2017-49,0.83
pooled,,0to14,zscore,2017-50,1.93
pooled,,0to14,zscore,2017-51,0.26
pooled,,0to14,zscore,2017-52,2.05
pooled,,0to14,zscore,2018-01,0.33
pooled,,0to14,zscore,2018-02,1.57
pooled,,0to14,zscore,2018-03,-0.92
pooled,,0to14,zscore,2018-04,-0.06
pooled,,0to14,zscore,2018-05,-0.43
pooled,,0to14,zscore,2018-06,0.51
pooled,,0to14,zscore,2018-07,0.34
pooled,,0to14,zscore,2018-08,-0.73
pooled,,0to14,zscore,2018-09,1.18
pooled,,0to14,zscore,2018-10,1.01
pooled,,0to14,zscore,2018-11,0.46
pooled,,0to14,zscore,2018-12,0.05
pooled,,0to14,zscore,2018-13,1.99
pooled,,0to14,zscore,2018-14,0.34
pooled,,0to14,zscore,2018-15,0.44
pooled,,0to14,zscore,2018-16,0.91
pooled,,0to14,zscore,2018-17,-0.96
pooled,,0to14,zscore,2018-18,-0.67
pooled,,0to14,zscore,2018-19,-0.81
pooled,,0to14,zscore,2018-20,-0.1
pooled,,0to14,zscore,2018-21,-0.42
pooled,,0to14,zscore,2018-22,-1.91
pooled,,0to14,zscore,2018-23,1.22
pooled,,0to14,zscore,2018-24,0.11
pooled,,0to14,zscore,2018-25,-0.59
pooled,,0to14,zscore,2018-26,0.35
pooled,,0to14,zscore,2018-27,1.28
pooled,,0to14,zscore,2018-28,0.69
pooled,,0to14,zscore,2018-29,0.55
pooled,,0to14,zscore,2018-30,0.79
pooled,,0to14,zscore,2018-31,-0.05
pooled,,0to14,zscore,2018-32,1.76
pooled,,0to14,zscore,2018-33,-0.55
pooled,,0to14,zscore,2018-34,0.67
pooled,,0to14,zscore,2018-35,-2.04
pooled,,0to14,zscore,2018-36,-1.84
pooled,,0to14,zscore,2018-37,1.89
pooled,,0to14,zscore,2018-38,2.12
pooled,,0to14,zscore,2018-39,-0.75
pooled,,0to14,zscore,2018-40,0.54
pooled,,0to14,zscore,2018-41,1.33
pooled,,0to14,zscore,2018-42,1.43
pooled,,0to14,zscore,2018-43,-1.19
pooled,,0to14,zscore,2018-44,-1.18
pooled,,0to14,zscore,2018-45,2.05
pooled,,0to14,zscore,2018-46,1.29
pooled,,0to14,zscore,2018-47,1.48
pooled,,0to14,zscore,2018-48,0.66
pooled,,0to14,zscore,2018-49,0.76
pooled,,0to14,zscore,2018-50,0.77
pooled,,0to14,zscore,2018-51,1.38
pooled,,0to14,zscore,2018-52,-1.24
pooled,,0to14,zscore,2019-01,1.54
pooled,,0to14,zscore,2019-02,1.28
pooled,,0to14,zscore,2019-03,1.38
pooled,,0to14,zscore,2019-04,-0.06
pooled,,0to14,zscore,2019-05,2.98
pooled,,0to14,zscore,2019-06,2.04
pooled,,0to14,zscore,2019-07,2.46
pooled,,0to14,zscore,2019-08,2.24
pooled,,0to14,zscore,2019-09,1.29
pooled,,0to14,zscore,2019-10,0.83
pooled,,0to14,zscore,2019-11,0.8
pooled,,0to14,zscore,2019-12,-0.42
pooled,,0to14,zscore,2019-13,-0.56
pooled,,0to14,zscore,2019-14,1.19
pooled,,0to14,zscore,2019-15,1.83
pooled,,0to14,zscore,2019-16,-0.21
pooled,,0to14,zscore,2019-17,0.17
pooled,,0to14,zscore,2019-18,0.32
pooled,,0to14,zscore,2019-19,-1.35
pooled,,0to14,zscore,2019-20,-1.05
pooled,,0to14,zscore,2019-21,0.66
pooled,,0to14,zscore,2019-22,-0.85
pooled,,0to14,zscore,2019-23,1.09
pooled,,0to14,zscore,2019-24,-0.32
pooled,,0to14,zscore,2019-25,0.07
pooled,,0to14,zscore,2019-26,0.12
pooled,,0to14,zscore,2019-27,-0.35
pooled,,0to14,zscore,2019-28,1.24
pooled,,0to14,zscore,2019-29,-1.11
pooled,,0to14,zscore,2019-30,1.02
pooled,,0to14,zscore,2019-31,1.58
pooled,,0to14,zscore,2019-32,-1
pooled,,0to14,zscore,2019-33,0.15
pooled,,0to14,zscore,2019-34,1.92
pooled,,0to14,zscore,2019-35,0.58
pooled,,0to14,zscore,2019-36,-0.83
pooled,,0to14,zscore,2019-37,-0.16
pooled,,0to14,zscore,2019-38,1.58
pooled,,0to14,zscore,2019-39,-1.2
pooled,,0to14,zscore,2019-40,1.22
pooled,,0to14,zscore,2019-41,-0.7
pooled,,0to14,zscore,2019-42,-0.88
pooled,,0to14,zscore,2019-43,0.88
pooled,,0to14,zscore,2019-44,-1.44
pooled,,0to14,zscore,2019-45,-0.09
pooled,,0to14,zscore,2019-46,0.77
pooled,,0to14,zscore,2019-47,0.68
pooled,,0to14,zscore,2019-48,1.57
pooled,,0to14,zscore,2019-49,1.81
pooled,,0to14,zscore,2019-50,2.72
pooled,,0to14,zscore,2019-51,1.83
pooled,,0to14,zscore,2019-52,1.29
pooled,,0to14,zscore,2020-01,-0.44
pooled,,0to14,zscore,2020-02,0.93
pooled,,0to14,zscore,2020-03,0.62
pooled,,0to14,zscore,2020-04,1.59
pooled,,0to14,zscore,2020-05,1.33
pooled,,0to14,zscore,2020-06,1.15
pooled,,0to14,zscore,2020-07,0.32
pooled,,0to14,zscore,2020-08,0.84
pooled,,0to14,zscore,2020-09,0.05
pooled,,0to14,zscore,2020-10,0.76
pooled,,0to14,zscore,2020-11,0.77
pooled,,0to14,zscore,2020-12,0.07
pooled,,0to14,zscore,2020-13,1.01
pooled,,0to14,zscore,2020-14,-0.39
pooled,,0to14,zscore,2020-15,0.13
pooled,,0to14,zscore,2020-16,-0.96
pooled,,0to14,zscore,2020-17,-0.62
pooled,,0to14,zscore,2020-18,-0.9
pooled,,0to14,zscore,2020-19,-0.99
pooled,,0to14,zscore,2020-20,-0.27
pooled,,0to14,zscore,2020-21,-0.98
pooled,,0to14,zscore,2020-22,-1.13
pooled,,0to14,zscore,2020-23,-0.02
pooled,,0to14,zscore,2020-24,-1.36
pooled,,0to14,zscore,2020-25,-0.25
